StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Age,Gender,Education,Race,Income,Health,Q184,Q185,Q183,CT2,CT1,0_5_95,0_95_5,0_50_50,0_90_10,0_10_90,0_85_15,0_15_85,0_20_80,0_80_20,0_25_75,0_75_25,0_30_70,0_70_30,0_35_65,0_65_35,0_40_60,0_60_40,0_45_55,0_55_45,0.5_5_95,0.5_95_5,0.5_50_50,0.5_10_90,0.5_90_10,0.5_15_85,0.5_85_15,0.5_20_80,0.5_80_20,0.5_25_75,0.5_75_25,0.5_30_70,0.5_70_30,0.5_35_65,0.5_65_35,0.5_40_60,0.5_60_40,0.5_45_55,0.5_55_45,n0.5_5_95,n0.5_95_5,n0.5_50_50,n0.5_10_90,n0.5_90_10,n0.5_15_85,n0.5_85_15,n0.5_20_80,n0.5_80_20,n0.5_25_75,n0.5_75_25,n0.5_30_70,n0.5_70_30,n0.5_35_65,n0.5_65_35,n0.5_40_60,n0.5_60_40,n0.5_45_55,n0.5_55_45,"5_5_95 ",5_95_5,5_50_50,5_10_90,5_90_10,5_15_85,5_85_15,5_20_80,5_80_20,5_25_75,5_75_25,5_30_70,5_70_30,5_35_65,5_65_35,5_40_60,5_60_40,5_45_55,5_55_45,n5_5_95,n5_95_5,n5_50_50,n5_10_90,n5_90_10,n5_15_85,n5_85_15,n5_20_80,n5_80_20,n5_25_75,n5_75_25,n5_30_70,n5_70_30,n5_35_65,n5_65_35,n5_40_60,n5_60_40,n5_45_55,n5_55_45,P1,P2,P3,P4,P5,P6,IN1,IN2,IN3,IN4,IN5,IN5_5_TEXT,IN6,IN7,IN7_6_TEXT,F1,F2,F3,F4,F4A,F4B,F4C,F4D,F4E,AVI1_1,AVI1_2,AVI1_3,AVI1_4,AVI1_5,AVI1_6,AVI2_1,AVI2_2,AVI2_3,AVI2_4,AVI2_5,AVI2_6,AVI3_1,AVI3_2,AVI3_3,AVI3_4,AVI3_5,AVI3_6,AVI5_1,AVI5_2,AVI5_3,AVI5_4,AVI5_5,AVI5_6,AVI6_1,AVI6_2,AVI6_3,AVI6_4,AVI6_5,AVI6_6,N1,N2,N3,N4,N5,N6,N7,N8_1,N8_2,N9,N10,N11,N12,N13,N14,GL1,GL2,GL3,GL4,GL5,GL6,GL7,GL8,GL9,GL10,SC0,opp,rid,RISN,V,Q_TotalDuration,collection,gc,term,score,age,ct1_not1,ct2_not2,LABottomIndex,GSTopIndex,LALow,Enter Embedded Data Field Name Here...,LAHigh,LAScore,InconsistentRange
2018-12-19 19:29:10,2018-12-19 19:43:37,0,70.125.145.254,100,866,1,2018-12-19 19:43:38,R_XU6F96IKsg342KB,,,,,29.556304931640625,-98.3643035888671875,anonymous,EN,2,2,16,2,4,4,7,5,4,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,2,2,1,5,1,1,5,1,5,3,,,,,,,,,7,5,7,2,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,500,600,75,5,6,1,2,10,100,80,1,1,2,3,1,2,4,6,6,5,5,6,6,5,5,2,Qual1827-1205Skew,5c1afe70-ae7b-41b4-ab0d-9bb7f324b1aa,3551039,"H ",866,new,1,,2,30-39,,1,0,1,0.5,,0.5,0.5,1
2018-12-19 19:35:52,2018-12-19 19:44:50,0,108.75.73.250,100,538,1,2018-12-19 19:44:51,R_3hDr8ZxB8ITMvqZ,,,,,37.7725067138671875,-122.414703369140625,anonymous,EN,2,2,13,1,3,1,2,5,4,3,6,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,5,5,5,5,4,4,1,1,100,1,1,,2,5,,5,4,6,2,,,,,,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,100,1,5,6,1,1,5,5,1,1,1,1,3,1,6,6,6,6,6,6,6,6,4,4,2,Qual1827-1205Skew,5c1b0000-d19b-4987-a11c-f56e8a52dd0a,3551039,"H ",538,new,1,,2,30-39,,1,0,1,0.5,,0.5,0.5,1
2018-12-19 19:31:00,2018-12-19 19:47:33,0,71.192.153.41,100,993,1,2018-12-19 19:47:34,R_3I0u4apwaAHsv5V,,,,,42.41729736328125,-71.10870361328125,anonymous,EN,2,2,20,2,3,3,7,5,4,3,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,4,2,3,3,3,3,3,,,,,,,,,1,1,7,2,,,,,,3,3,3,4,2,3,1,1,2,1,2,1,2,1,4,2,3,4,1,1,2,2,2,2,1,2,2,2,1,1,7,1,1,5,4,2,2,10,100,80,0.05,2,9,108,2,1,1,1,1,1,1,1,1,3,1,2,Qual1827-1205Skew,5c1afede-053f-4ae5-9c4d-4d52fd38abbd,3551039,"H ",993,new,1,,2,30-39,,,0,1,0.5,,0.5,0.5,1
2018-12-19 19:33:20,2018-12-19 19:50:37,0,173.67.240.177,100,1036,1,2018-12-19 19:50:38,R_2qdwxHEqYsTFQgp,,,,,37.6627960205078125,-77.53399658203125,anonymous,EN,2,2,9,2,4,1,4,3,4,4,7,2,1,2,1,2,1,2,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,4,3,4,4,4,3,3,,,,,,,,,5,4,6,2,,,,,,3,4,3,4,3,4,3,4,3,3,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,5,6,Fddfg,Fbbgff,5,5,Dvvdvb,1,1,1,1,2,4,5,4,4,4,4,3,4,4,4,1,Qual1827-1205Skew,5c1aff6a-7571-44a0-8bae-91cff3f613fd,3551039,"H ",1036,new,1,,1,21-29,,,0,1,0.5,,0.5,0.5,1
2018-12-19 19:35:51,2018-12-19 19:51:08,0,162.233.96.186,100,917,1,2018-12-19 19:51:09,R_2P0tRmmWBHXYWl5,,,,,33.822998046875,-118.268402099609375,anonymous,EN,2,2,6,2,2,4,6,3,5,3,6,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,3,3,3,3,3,3,3,,,,,,,,,4,4,4,2,,,,,,3,2,4,2,4,2,3,2,2,3,3,2,3,2,3,2,2,4,3,3,2,3,2,1,4,2,3,2,3,3,10,7,25,4,4,10,10 in 100,5,15,80,1,1,Maybe,10,2,4,3,4,3,3,4,4,3,3,4,1,Qual1827-1205Skew,5c1afffa-c5e7-407c-864a-885907c7c340,3551039,"H ",917,new,1,,1,21-29,1,1,0,1,0.5,,0.5,0.5,1
2018-12-20 09:46:56,2018-12-20 09:56:59,0,97.70.45.18,100,603,1,2018-12-20 09:57:00,R_2dHfqdoeUUK5c3x,,,,,42.3755950927734375,-83.28890228271484375,anonymous,EN,2,2,10,2,3,2,5,5,5,4,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,4,3,,,,,,,,,7,7,7,2,,,,,,5,1,5,1,5,1,2,2,1,4,4,4,5,5,4,3,1,5,1,5,1,5,5,1,5,1,4,1,3,5,900,900,800,5,4,A,B,50,500,40,500,2,49,6,2,5,4,4,5,5,5,5,5,4,3,1,Qual1827-1205Skew,5c1bc779-6645-4857-bd27-536eb8267501,3551039,"H ",603,new,1,,1,21-29,1,,0,1,0.5,,0.5,0.5,1
2018-12-20 09:44:36,2018-12-20 10:00:36,0,73.192.200.230,100,959,1,2018-12-20 10:00:36,R_2txJNCRsZ8VCObB,,,,,38.6894989013671875,-121.44789886474609375,anonymous,EN,2,2,5,2,3,1,7,4,4,4,7,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,4,4,4,4,4,3,,,,,,,,,4,2,2,1,,,,,,3,2,4,2,3,2,2,2,3,3,2,3,2,2,2,3,2,3,1,3,2,3,3,2,4,2,4,2,4,2,500,10,10,6,5,2,2,10,1,80,1,1,10,64,2,3,3,3,3,3,3,4,4,3,3,1,Qual1827-1205Skew,5c1bc6ed-2b83-4c13-89c5-f7cf6d5f0e6a,3551039,"H ",959,new,1,,1,21-29,,1,0,1,0.5,,0.5,0.5,1
2018-12-20 09:48:11,2018-12-20 10:06:02,0,32.215.6.62,100,1071,1,2018-12-20 10:06:03,R_3hsWRwGwWqp12sr,,,,,41.5753936767578125,-73.03179931640625,anonymous,EN,2,2,29,2,2,2,4,5,4,3,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,5,5,5,5,5,5,1,1,0,3,1,,2,1,,7,7,7,2,,,,,,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,4,5,1,1,50,50,1,1,1,1,1,3,6,6,6,6,6,6,6,6,5,5,3,Qual1827-1205Skew,5c1bc7c2-25bc-4572-98bc-84d5a520be25,3551039,"H ",1071,new,1,,3,40-49,,1,0,1,0.5,,0.5,0.5,1
2018-12-20 09:45:21,2018-12-20 10:10:45,0,107.77.249.12,100,1524,1,2018-12-20 10:10:46,R_9AkneiXaSKGQhCF,,,,,33.748992919921875,-84.38800048828125,anonymous,EN,2,2,22,2,3,2,2,3,4,4,7,2,1,2,1,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,4,4,4,5,3,3,3,,,,,,,,,3,1,4,2,,,,,,3,1,4,1,2,2,2,2,2,4,4,4,3,1,3,1,3,3,2,4,3,4,1,2,3,1,4,1,5,3,500,999,1,6,5,2,2 in 200,10,100,80,5000,1,21,64,2,4,4,3,3,3,3,3,3,5,5,3,Qual1827-1205Skew,5c1bc718-59f6-4ba6-9a89-aea4ebb3dc0d,3551039,"H ",1524,new,1,,3,40-49,,,0,1,0.5,,0.5,0.5,1
2018-12-20 09:46:06,2018-12-20 10:18:23,0,68.19.235.167,100,1937,1,2018-12-20 10:18:24,R_1CfH4sdwVkTnfbz,,,,,33.45050048828125,-88.81960296630859375,anonymous,EN,2,2,29,2,2,2,1,5,5,3,7,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,3,,,,,,,,,7,1,7,2,,,,,,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,,,,,,,5,5,5,5,5,5,0,0,0,6,6,0,0,1,10,0,0,1,1,0,1,1,1,1,1,1,1,1,1,5,1,3,Qual1827-1205Skew,5c1bc748-ddf4-48d2-91b8-60954f3d679d,3551039,"H ",1937,new,1,,3,40-49,,,0,1,0.5,,0.5,0.5,1
2018-12-20 10:00:00,2018-12-20 10:28:41,0,98.252.229.19,100,1720,1,2018-12-20 10:28:41,R_2xXFpuHMb80XSc2,,,,,33.9163055419921875,-84.82779693603515625,anonymous,EN,2,2,18,2,3,2,5,5,5,4,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,5,5,5,5,1,1,500,2,3,,1,,,1,1,7,1,,,,,,3,2,3,3,3,3,2,2,2,3,2,3,2,3,3,2,2,3,2,3,3,3,2,2,3,2,3,2,3,3,1,10,1,4,6,2,2,1,10,80,1,1,9,15,1,5,5,5,5,5,5,6,6,5,5,2,Qual1827-1205Skew,5c1bca89-71dd-496e-9973-af2664e60bfd,3551039,"H ",1720,new,1,,2,30-39,1,,0,1,0.5,,0.5,0.5,1
2018-12-20 10:02:34,2018-12-20 10:30:01,0,67.134.203.147,100,1647,1,2018-12-20 10:30:02,R_D6pcGwdIa50Dazn,,,,,40.66510009765625,-74.266998291015625,anonymous,EN,2,2,29,2,3,1,6,3,4,3,6,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,4,4,5,5,4,4,1,1,100,4,1,,2,2,,4,4,7,2,,,,,,2,1,2,3,4,2,1,3,4,4,1,4,2,4,3,2,2,4,2,4,2,4,2,4,4,2,3,2,4,4,6,1,1,6,5,1% in 5 years,1 in 50 years,10,100,80%,5,1,90%,64,3,1,2,1,1,1,1,5,3,4,2,3,Qual1827-1205Skew,5c1bcb29-5233-4b98-84f2-05404140a4da,3551039,"H ",1647,new,1,,3,40-49,,,0,1,0.5,,0.5,0.5,1
2018-12-20 11:07:27,2018-12-20 11:57:17,0,23.115.104.183,100,2990,1,2018-12-20 11:57:18,R_2ROkpnYpuBI0ECO,,,,,32.7671966552734375,-96.68360137939453125,anonymous,EN,2,2,6,2,3,1,6,4,5,4,7,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,3,3,3,4,3,,,,,,,,,4,4,4,2,,,,,,3,1,3,2,3,1,3,3,3,3,3,3,3,3,3,1,1,3,1,3,1,3,3,3,3,1,3,1,3,3,500,2,2,6,5,2,50,10,100,80,3,1,5,3,2,3,3,4,4,3,4,3,4,2,3,1,Qual1827-1205Skew,5c1bda5a-f53f-407e-864a-97e9da986cc5,3551039,"H ",2990,new,1,,1,21-29,,1,0,1,0.5,,0.5,0.5,1
2018-12-20 14:17:14,2018-12-20 14:29:22,0,47.190.56.150,100,728,1,2018-12-20 14:29:23,R_1QyWXj5qfm2Q1Ya,,,,,33.0751953125,-96.7843017578125,anonymous,EN,2,2,23,2,2,2,2,5,5,4,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,120,4,4,,2,2,,1,7,7,1,,,,,,2,3,1,2,4,2,2,4,4,3,2,5,2,3,2,4,3,1,,,,,,,2,1,4,4,5,4,500,10,0.01,6,5,2%,1 IN 50,10,100,80%,5,1,50%,5,1,1,2,1,1,4,3,2,4,5,4,3,Qual1827-1205Skew,5c1c06b8-fd84-4c06-956f-8370c48debe4,3621633,"H ",728,new,1,,3,40-49,1,,0,1,0.5,,0.5,0.5,1
2018-12-20 14:16:41,2018-12-20 14:37:14,0,96.35.226.128,100,1232,1,2018-12-20 14:37:15,R_3n97aPWPjUKqrt1,,,,,37.31689453125,-89.5458984375,anonymous,EN,2,2,40,1,3,1,3,3,5,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,2,4,4,3,,,,,,,,,3,2,4,2,,,,,,2,1,2,2,2,2,1,2,2,3,1,4,2,1,1,2,1,4,1,4,2,4,1,1,4,2,4,2,4,2,500,10,0.01,6,5,2%,2%,10,100,80%,5,1,9%,64,1,3,3,3,3,4,3,4,4,3,4,4,Qual1827-1205Skew,5c1c06b2-b214-4af2-bdce-2f953ec08f30,3621633,"H ",1232,new,1,,4,50-59,,1,0,1,0.5,,0.5,0.5,1
2018-12-20 14:32:19,2018-12-20 14:41:46,0,71.62.31.185,100,566,1,2018-12-20 14:41:46,R_cGU9ZRSVbuHNmXn,,,,,38.1573944091796875,-79.06510162353515625,anonymous,EN,2,2,9,2,4,1,4,4,5,4,7,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,4,4,5,4,5,4,3,,,,,,,,,6,5,6,2,,,,,,3,3,4,2,2,2,4,3,2,2,1,1,2,2,4,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,500,100,1,6,5,2,1 in 200,10,1,80,5,1,10,64,3,4,4,5,5,4,5,5,5,5,4,1,Qual1827-1205Skew,5c1c0a5c-a612-4718-8563-4d171889e191,3621633,"H ",566,new,1,,1,21-29,,,0,1,0.5,,0.5,0.5,1
2018-12-20 14:21:20,2018-12-20 14:43:45,0,71.14.124.144,100,1345,1,2018-12-20 14:43:46,R_1IxULLV9TobRVUE,,,,,34.1663055419921875,-77.8722991943359375,anonymous,EN,2,2,59,1,2,1,6,4,4,4,7,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,4,3,2,1,5,25000,5,1,,,,,1,3,7,2,,,,,,4,2,2,2,4,1,2,1,2,4,2,2,2,2,2,1,1,4,1,3,2,4,2,1,2,1,3,1,4,2,500,10,0.0001,6,5,2percent,2 in 100,10,100,80 out of 100,20,1,19 out of 100,16,1,1,1,1,1,3,1,3,2,4,1,6,Qual1827-1205Skew,5c1c07c9-0ecd-4cff-980b-f3104d4b9e49,3621633,"H ",1345,new,1,,6,70-79,,,0,1,0.5,,0.5,0.5,1
2018-12-20 14:31:38,2018-12-20 14:44:15,0,67.191.94.119,100,756,1,2018-12-20 14:44:15,R_2c88dedFzsT5Fod,,,,,26.535400390625,-80.112396240234375,anonymous,EN,2,2,29,2,3,1,5,4,4,3,7,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,4,5,4,5,1,1,2500.00,4,2,,2,2,,5,1,7,1,,,,,,4,2,4,2,3,2,3,2,3,3,2,3,3,2,2,2,1,4,1,4,2,4,3,1,4,2,4,1,4,4,500,5,0.0001,6,5,2%,2,10,100,20,50,1,1 in 9,64,2,3,3,4,2,3,2,3,2,3,3,3,Qual1827-1205Skew,5c1c0a34-f332-487e-961d-78f66669e3ae,3621633,"H ",756,new,1,,3,40-49,,,0,1,0.5,,0.5,0.5,1
2018-12-20 14:32:20,2018-12-20 14:48:17,0,24.72.160.173,100,956,1,2018-12-20 14:48:17,R_1ocJdQo7Jkc25dC,,,,,30.0850067138671875,-94.2606964111328125,anonymous,EN,2,2,39,1,2,1,5,4,5,4,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,1,5,3,3,,,,,,,,,3,2,6,1,,,,,,4,2,4,2,5,1,2,1,3,2,2,2,2,2,2,1,1,4,1,4,1,4,3,1,4,1,4,1,4,2,500,500,10,6,5,2,2,10,100,80,10,1,100,64,3,3,4,4,4,4,4,3,4,3,4,4,Qual1827-1205Skew,5c1c0a5f-9511-4877-9ec4-561e20db8a4d,3621633,"H ",956,new,1,,4,50-59,1,,0,1,0.5,,0.5,0.5,1
2018-12-20 14:31:53,2018-12-20 14:50:08,0,73.241.113.4,100,1095,1,2018-12-20 14:50:09,R_2txMxAVvGMDMZXp,,,,,38.3470001220703125,-122.69409942626953125,anonymous,EN,2,2,2,2,4,1,1,4,4,4,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,5,3,,,,,,,,,2,3,3,2,,,,,,2,4,2,3,1,4,2,3,2,2,1,4,2,1,4,4,2,3,1,2,2,3,2,4,3,2,2,2,3,3,500,10,0.1,6,5,2% in 10 years,2% in 10 years,10,100,20%,5,1,9,64,3,3,2,3,1,4,2,4,4,4,4,1,Qual1827-1205Skew,5c1c0a43-2cd1-4f5e-bb26-fcd19e1c4524,3621633,"H ",1095,new,1,,1,21-29,,,0,1,0.5,,0.5,0.5,1
2018-12-20 14:29:31,2018-12-20 14:50:50,0,172.77.136.50,100,1278,1,2018-12-20 14:50:50,R_2WCPFyX4Bk0ZfKM,,,,,40.57049560546875,-81.343597412109375,anonymous,EN,2,2,40,1,4,1,4,2,5,4,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,1,3,,,,,,,,,4,2,7,2,,,,,,2,4,2,3,2,4,1,3,4,3,2,4,2,4,3,2,1,2,2,2,2,2,1,4,2,2,2,2,2,1,500,1,1,5,5,2,2 in 100,10,100,100,1,2,90,64,3,2,2,2,2,3,1,1,2,1,1,4,Qual1827-1205Skew,5c1c09b5-eba8-4f58-87b9-b8563e1170c7,3621633,"H ",1278,new,1,,4,50-59,1,,0,1,0.5,,0.5,0.5,1
2018-12-20 14:30:44,2018-12-20 14:52:32,0,71.193.60.113,100,1308,1,2018-12-20 14:52:33,R_322yuPVnCJkaeMn,,,,,38.6952056884765625,-121.3074951171875,anonymous,EN,2,2,52,1,5,1,7,5,5,4,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,,,,,,,,,1,7,7,2,,,,,,4,2,4,4,5,2,2,2,5,5,3,4,2,4,4,3,2,5,1,5,2,4,3,1,4,2,5,1,5,4,500,10,1,6,5,2,50,10,1,80,5,1,10,64,1,4,4,4,4,4,4,4,4,4,4,6,Qual1827-1205Skew,5c1c09fc-cf7e-455f-ba0d-c8f720676abf,3621633,"H ",1308,new,1,,6,70-79,1,,0,1,0.5,,0.5,0.5,1
